x1,x2,y
9.19912826364988,-4.590812319464427,1
11.980242810347297,-7.762411083617247,2
-1.353178268545512,6.873009199912304,3
10.04737965448407,-6.917274281834043,1
8.831279063496549,-5.177760403617023,1
7.71430099649157,-5.8469281303633585,2
11.464994458236447,-6.389747946153147,2
6.627517637973914,8.656072225714375,0
10.958664566066911,-6.358936077228246,2
9.516960075831893,-7.429643183851308,1
9.507752763024364,-7.514813602592145,1
4.85514340429922,7.600772345737475,0
8.166255531667355,-8.522018062645696,2
5.065504548448714,2.2678711477267446,0
10.155477868835783,-4.652083063958593,1
8.951791927920603,-6.677443543532788,1
10.21921882226625,-7.843347287870115,2
7.013757387859078,-6.319274780583859,2
-3.675657456183829,5.866568151960506,3
9.814197440075922,-4.706534751982959,1
8.029800165930046,-6.618515436562244,1
-0.45308091305642817,4.824429195993053,3
6.446573124795425,5.849414601305597,0
8.203882073225472,-5.64138135400714,2
-4.09487736823583,2.946732289233,3
7.484799005276365,8.742766393544603,0
8.506942576197277,-4.282401110437618,1
6.006653846527496,7.579995287387758,0
4.988887670152987,2.017408097821175,0
8.280464490564846,-9.25818060949225,2
9.732557376109101,-6.165667692746104,2
10.021815392347161,2.0816673728454385,0
1.6942149368621666,4.765161940746851,0
-1.1228507273091481,6.344077077680289,3
8.242080177813929,-9.670652095508316,1
5.952496190925944,4.531766725675552,0
5.443939671773271,8.6899531863739,0
6.363560304689761,5.290666502371469,0
8.785510212334776,-3.9196591800633183,1
6.274857807710363,5.391429090416647,0
11.805604485946409,-5.1586509862189365,1
8.589329977072879,-7.945339104954355,1
9.36092034499945,-8.046486762146518,2
-0.9574842991969981,1.67461422082072,3
3.590885902581171,5.874949606287776,0
-2.5918662897435203,3.7226010613833136,3
7.697479055860434,-5.350032674770887,2
9.429849911724116,-3.335381499701624,1
-2.13963907810227,2.3701953315106716,3
3.3632790339762133,5.971541980329929,0
-3.2977037799185513,5.605788309945893,3
2.5573667580163977,4.847044197619741,0
5.578028433464962,5.162244571126912,0
7.715894883762202,4.142596069727876,0
9.692430871592704,-5.235214291030247,2
-4.147401447255755,7.031585150449782,3
10.151686256180412,-5.774118257715503,1
9.668099519859124,-6.813889934171887,1
-1.3757110757419202,5.863784140570888,3
9.691653061876972,-6.210832981410912,1
-2.4607021304964554,7.902542435281202,3
3.871180476218144,10.221440414460353,0
7.30963078126412,-6.366572548641821,1
11.216804912717121,-4.7202235547899996,2
-5.032888175815565,4.96702921674143,3
10.506130879888655,-5.276938709208491,1
-3.3236891956246226,5.033673014089933,3
10.366255877832954,-6.908653991921787,2
0.23779340492028833,3.731003737162525,3
8.405189788946755,-7.489260221126084,2
3.2531006478979814,7.32325087652517,0
10.039650092273753,7.54866586079857,0
-0.9582943496292515,2.34796717522692,3
1.8031914808507374,8.274766797611441,0
11.611203399904769,-6.06005880193532,2
-3.3955045231059637,7.179009523712783,3
9.694849014434533,-6.90364252452205,2
4.907573825656025,4.481936563396371,0
9.934597469913633,-3.8226354991209046,1
7.307809108258588,4.628438268930965,0
6.466757302655913,7.093383685881182,0
5.79253133367849,5.336176409964751,0
-2.9870095813975253,8.445347169122623,3
8.63219957737367,-4.404994222922859,1
7.983310530250461,-9.150659663556786,2
9.443331228407997,-9.028740233534144,2
9.375642894267108,-4.395925817356573,1
8.371621967895761,-8.377411499729323,2
-1.5253155687162794,4.858881926949292,3
7.0153072757730595,-5.510907619280693,1
10.642515618148265,-6.691543487111404,2
12.843428730603145,-3.7895922529902792,1
11.660082615193986,-5.313131077378559,1
4.6294438538341005,4.321126294202485,0
-3.2733542948086654,4.276832907834321,3
-4.661940185088405,4.404345775209924,3
8.44493130660183,-5.926468374772571,2
-3.589696555565813,8.142495120321506,3
11.540375950492328,-4.268928795312371,2
8.523811054083877,-3.963001303457599,1
-1.7248481369157835,3.430241006374073,3
10.055095673577785,-7.706888679378775,1
8.728642811147841,-6.714987469161426,2
-1.7414481009739329,4.236238402199553,3
-2.7346030775789294,6.716981028041815,3
3.2762447629503417,7.110539107136686,0
8.453191422650578,-6.474728616911844,2
-0.572204124970257,6.677110410100545,3
-2.7579822551592748,3.900016514770618,3
12.100082477408666,-4.789496929521182,1
8.104764738780764,5.233054968702381,0
7.716491486024148,-5.453097913074032,1
10.61690699862709,-5.918072489522615,1
